CustomerID,Age,Gender,Region,Job,MaritalStatus,Dependents,ImmigrationStatus,Income,HouseholdIncome,CreditScore,DebtToIncomeRatio,HasDefaultedBefore,Class,BranchID,HistoryStart
101603,30,Female,Kelowna,Engineer,Married,1,Citizen,119300.0,223800.0,629,0.152938906218209,0,Advance,10250-016,2019-04-30
101604,30,Female,Vancouver,Engineer,Single,0,Citizen,91900.0,91900.0,552,0.180773966786054,0,Basic,00160-016,2016-11-30
101605,61,Female,Maple Ridge,Technician,Married,3,Permanent Resident,56800.0,102500.0,577,0.589374127515232,0,Basic,10690-016,2022-06-30
101606,38,Male,Maple Ridge,Nurse,Married,2,Citizen,69900.0,140600.0,681,0.322242355781325,0,Basic,10690-016,2019-11-30
101607,22,Female,Victoria,Engineer,Widowed,0,Permanent Resident,127700.0,262800.0,702,0.129079971783338,0,Advance,10600-016,2021-11-30
101608,46,Female,Kamloops,Engineer,Married,1,Citizen,128700.0,270100.0,680,0.0919923084603555,0,Advance,10460-016,2017-12-30
101609,64,Male,Vancouver,Software Developer,Single,0,Citizen,151300.0,151300.0,598,0.216736253565447,0,Advance,10060-016,2015-08-30
101610,61,Male,Richmond,Manager,Single,0,Citizen,129000.0,129000.0,732,0.41398249484389,0,Advance,10120-016,2016-05-30
101611,63,Male,Richmond,Software Developer,Divorced,0,Citizen,138400.0,263000.0,592,0.180803984203925,0,Advance,10070-016,2016-08-30
101612,46,Female,Abbotsford,Nurse,Single,0,Citizen,74900.0,74900.0,570,0.276819460831114,1,Basic,10670-016,2016-07-30
101613,60,Male,New Westminster,Nurse,Married,2,Citizen,56100.0,111000.0,601,0.399798890314507,0,Basic,10040-016,2019-04-30
101614,56,Female,Burnaby,Technician,Married,2,Citizen,54200.0,94900.0,603,0.193696939805983,0,Basic,10300-016,2015-08-30
101615,24,Male,Vancouver,Nurse,Single,0,Permanent Resident,89200.0,89200.0,676,0.313054768304914,0,Basic,10380-016,2022-06-30
101616,71,Female,Chilliwack,Manager,Single,0,Citizen,219300.0,219300.0,616,0.344763200327472,0,Premium,10660-016,2018-03-30
101617,58,Female,Surrey,Doctor,Single,0,Permanent Resident,316100.0,316100.0,686,0.0814564743920709,0,Premium,10130-016,2022-05-30
101618,65,Female,Abbotsford,Doctor,Married,2,Citizen,387700.0,797100.0,661,0.103333480057315,0,Premium,10670-016,2016-01-30
101619,65,Female,Burnaby,Software Developer,Single,0,Permanent Resident,179200.0,179200.0,660,0.249401666054061,0,Advance,10300-016,2022-08-30
101620,72,Female,Surrey,Nurse,Single,0,Permanent Resident,75100.0,75100.0,669,0.215779224499676,0,Basic,10130-016,2023-01-30
101621,51,Female,Vancouver,Doctor,Married,1,Citizen,261200.0,466800.0,628,0.616690614049772,0,Premium,10230-016,2018-06-30
101622,59,Female,Kelowna,Engineer,Married,1,Citizen,94300.0,167600.0,665,0.0817238733067848,0,Basic,10430-016,2016-10-30
101623,55,Female,Kamloops,Veterinarian,Widowed,0,Citizen,317200.0,646900.0,683,0.128003107195551,0,Premium,10460-016,2019-08-30
101624,33,Female,Surrey,Nurse,Widowed,0,Citizen,57200.0,104300.0,635,0.262500212680385,0,Basic,10200-016,2019-09-30
101625,40,Male,Kelowna,Manager,Single,0,Work Permit,140200.0,140200.0,674,0.128697523784804,0,Advance,10430-016,2022-12-30
101626,58,Male,Penticton,Nurse,Divorced,0,Citizen,71600.0,141700.0,772,0.253243409035955,0,Basic,01850-016,2019-06-30
101627,65,Male,Port Coquitlam,Technician,Married,1,Citizen,59900.0,125500.0,737,0.152098367552513,0,Basic,10710-016,2019-09-30
101628,70,Male,Vancouver,Engineer,Married,2,Permanent Resident,146600.0,299800.0,633,0.207836240029892,0,Advance,00090-016,2020-08-30
101629,38,Female,Langley,Doctor,Married,1,Citizen,338100.0,577500.0,658,0.669799419830495,1,Basic,10680-016,2019-01-30
101630,31,Male,Vancouver,Technician,Widowed,0,Citizen,59100.0,109800.0,643,0.155704368481122,0,Basic,10080-016,2019-04-30
101631,70,Male,Burnaby,Software Developer,Divorced,0,Citizen,86400.0,162700.0,686,0.0832569528616169,0,Basic,10730-016,2015-11-30
101632,68,Male,Surrey,Nurse,Single,0,Citizen,78600.0,78600.0,666,0.60835082674963,0,Basic,10130-016,2020-07-30
101633,33,Male,Surrey,Nurse,Married,1,Citizen,61200.0,122600.0,700,0.239367076612644,0,Basic,10200-016,2019-04-30
101634,37,Male,Richmond,Software Developer,Married,1,Permanent Resident,168300.0,343100.0,579,0.327286582029799,0,Advance,10070-016,2020-09-30
101635,45,Female,Vancouver,Veterinarian,Married,2,Citizen,230800.0,423200.0,628,0.0765211629724765,0,Premium,00160-016,2017-12-30
101636,40,Female,Vancouver,Technician,Married,0,Citizen,50800.0,86500.0,678,1.47001212994352,0,Basic,10230-016,2019-07-30
101637,29,Female,Kamloops,Engineer,Married,1,Citizen,77900.0,137400.0,695,0.584048574711833,0,Basic,10460-016,2019-09-30
101638,52,Male,Surrey,Doctor,Married,1,Citizen,422500.0,777100.0,674,0.115506779610983,0,Premium,10130-016,2019-02-28
101639,42,Male,Abbotsford,Technician,Single,1,Citizen,61600.0,61600.0,630,0.118669203233357,0,Basic,10670-016,2017-10-30
101640,38,Male,Kelowna,Manager,Married,3,Citizen,116800.0,199100.0,683,0.198875237736143,0,Advance,10430-016,2021-02-28
101641,44,Female,Burnaby,Doctor,Married,1,Permanent Resident,230200.0,436800.0,618,0.530497670694699,0,Premium,10300-016,2021-05-30
101642,58,Female,Vancouver,Technician,Married,0,Citizen,65700.0,137600.0,636,0.146680023565408,0,Basic,10030-016,2019-11-30
101643,37,Male,Vancouver,Engineer,Single,0,Citizen,100900.0,100900.0,745,0.231594240396198,0,Basic,00280-016,2016-03-30
101644,27,Male,Kelowna,Nurse,Married,2,Citizen,67900.0,123900.0,668,0.10890113335527,0,Basic,10250-016,2021-02-28
101645,29,Male,Vancouver,Technician,Single,0,Citizen,50300.0,50300.0,697,0.119690907595266,0,Basic,00280-016,2018-04-30
101646,46,Female,Surrey,Software Developer,Divorced,0,Work Permit,105800.0,185400.0,613,0.297466488833509,0,Basic,10130-016,2023-04-30
101647,39,Male,Richmond,Engineer,Married,1,Citizen,141900.0,263400.0,675,0.325362411747641,0,Advance,10120-016,2020-05-30
101648,46,Female,Vancouver,Veterinarian,Married,1,Permanent Resident,177800.0,322600.0,701,0.174341038938315,0,Advance,10230-016,2021-12-30
101649,33,Female,Abbotsford,Veterinarian,Married,2,Citizen,327400.0,616700.0,617,0.303013951955802,0,Premium,10670-016,2018-03-30
101650,36,Female,Coquitlam,Nurse,Married,0,Citizen,59500.0,107200.0,725,0.760537937686534,0,Basic,10170-016,2020-08-30
101651,47,Male,Vancouver,Engineer,Married,0,Citizen,97700.0,188800.0,634,0.221706082724118,1,Basic,10230-016,2019-08-30
101652,62,Male,Vancouver,Doctor,Married,0,Citizen,370400.0,722700.0,639,0.155397023400484,0,Premium,10230-016,2018-02-28
101653,66,Female,Nanaimo,Software Developer,Married,0,Citizen,113600.0,223200.0,680,0.0977824658828485,0,Advance,10640-016,2017-10-30
101654,47,Female,Chilliwack,Doctor,Widowed,0,Citizen,420100.0,810400.0,622,0.291719842358763,0,Premium,10660-016,2019-09-30
101655,68,Female,West Vancouver,Doctor,Married,3,Permanent Resident,204000.0,410400.0,768,0.133502326796256,0,Premium,00510-016,2022-06-30
101656,53,Male,Langford,Manager,Married,2,Permanent Resident,203200.0,363200.0,724,0.271034389892046,0,Premium,10610-016,2022-08-30
101657,31,Male,Vancouver,Engineer,Widowed,0,Permanent Resident,87900.0,157200.0,637,0.161757253228905,0,Basic,00110-016,2022-01-30
101658,37,Male,New Westminster,Engineer,Divorced,0,Citizen,133600.0,244800.0,782,0.102311857057719,0,Advance,10040-016,2017-06-30
101659,28,Female,Kelowna,Veterinarian,Single,1,Citizen,246200.0,246200.0,625,0.422448304086066,1,Basic,10250-016,2017-04-30
101660,38,Female,Burnaby,Technician,Widowed,0,Citizen,54800.0,95200.0,694,0.28235386048469,0,Basic,10300-016,2016-09-30
101661,44,Female,Maple Ridge,Software Developer,Single,0,Citizen,136900.0,136900.0,570,0.331278262755482,0,Advance,10690-016,2021-02-28
101662,47,Male,Abbotsford,Software Developer,Married,0,Citizen,103800.0,177100.0,591,0.218530600286612,0,Basic,10670-016,2015-11-30
101663,42,Female,Surrey,Veterinarian,Married,1,Citizen,130700.0,263400.0,618,0.273586971979328,1,Basic,10200-016,2015-05-30
101664,43,Male,Vancouver,Manager,Single,0,Work Permit,183200.0,183200.0,558,0.575286722412579,0,Advance,00050-016,2022-10-30
101665,28,Male,Richmond,Software Developer,Married,2,Permanent Resident,122400.0,236100.0,626,0.499138725976394,0,Advance,10290-016,2020-05-30
101666,35,Male,Victoria,Engineer,Married,5,Permanent Resident,78200.0,153100.0,647,0.24577989626165,0,Basic,10580-016,2022-03-30
101667,36,Male,Vancouver,Veterinarian,Married,1,Work Permit,327800.0,674300.0,670,0.343620593233492,0,Premium,00160-016,2021-07-30
101668,74,Female,Maple Ridge,Veterinarian,Married,1,Citizen,191400.0,389600.0,637,0.107285341059658,0,Advance,10690-016,2017-09-30
101669,28,Female,Richmond,Manager,Married,2,Citizen,197200.0,338900.0,636,0.115769581742984,0,Advance,10120-016,2021-01-30
101670,30,Female,Surrey,Software Developer,Married,2,Permanent Resident,140600.0,252800.0,645,0.428992403749795,0,Advance,10130-016,2021-12-30
101671,72,Female,North Vancouver,Manager,Married,0,Citizen,122100.0,238700.0,614,0.408384998313435,0,Advance,10260-016,2016-12-30
101672,69,Male,Abbotsford,Software Developer,Married,1,Citizen,106100.0,221100.0,608,0.099261815510965,0,Basic,10670-016,2019-09-30
101673,29,Male,Kelowna,Veterinarian,Divorced,0,Citizen,222300.0,427300.0,634,0.266425483443235,0,Premium,10250-016,2019-05-30
101674,71,Female,Prince George,Veterinarian,Married,2,Citizen,202700.0,378200.0,613,0.110147194157135,0,Premium,10400-016,2019-04-30
101675,44,Male,Kamloops,Software Developer,Married,1,Permanent Resident,122800.0,221200.0,628,0.313503185777208,0,Advance,10460-016,2020-12-30
101676,50,Female,Vancouver,Technician,Married,1,Permanent Resident,51200.0,87300.0,609,0.0889550412389112,0,Basic,00110-016,2021-12-30
101677,39,Male,Maple Ridge,Veterinarian,Married,0,Citizen,102800.0,211200.0,568,0.308021756813228,0,Basic,10690-016,2020-03-30
101678,52,Female,Port Coquitlam,Software Developer,Single,0,Citizen,145800.0,145800.0,617,0.00945988211013862,0,Advance,10710-016,2017-08-30
101679,51,Female,Langley,Veterinarian,Married,4,Citizen,309700.0,540900.0,724,0.124030997358131,0,Premium,10680-016,2019-04-30
101680,73,Male,Vancouver,Manager,Married,0,Citizen,135100.0,250400.0,673,0.316331903849074,0,Advance,10230-016,2017-10-30
101681,60,Male,Abbotsford,Engineer,Widowed,0,Citizen,135800.0,255000.0,778,0.630732889941787,0,Advance,10670-016,2015-07-30
101682,56,Male,Vancouver,Technician,Married,1,Work Permit,73800.0,148900.0,628,0.411815985930516,0,Basic,10150-016,2021-06-30
101683,39,Female,Richmond,Veterinarian,Married,1,Citizen,177800.0,346100.0,632,0.0805638882627585,0,Advance,10070-016,2018-12-30
101684,63,Female,Surrey,Software Developer,Single,0,Work Permit,167900.0,167900.0,669,0.241950605012347,0,Advance,10200-016,2022-11-30
101685,60,Male,Surrey,Software Developer,Divorced,0,Citizen,171200.0,291500.0,632,0.15646137404595,0,Advance,10130-016,2015-11-30
101686,38,Female,New Westminster,Manager,Single,0,Citizen,144000.0,144000.0,640,0.269465691272242,0,Advance,10040-016,2016-08-30
101687,35,Male,Maple Ridge,Technician,Married,0,Citizen,55400.0,114000.0,707,0.259138359064234,0,Basic,10690-016,2015-12-30
101688,52,Female,Burnaby,Veterinarian,Single,0,Citizen,234400.0,234400.0,560,0.298004110181186,0,Premium,10300-016,2017-07-30
101689,45,Female,Nanaimo,Software Developer,Single,0,Citizen,119000.0,119000.0,685,0.282925378854958,0,Advance,10640-016,2020-07-30
101690,56,Female,Surrey,Engineer,Single,0,Permanent Resident,94600.0,94600.0,736,0.114722893477766,0,Basic,10130-016,2023-04-30
101691,65,Male,Prince George,Doctor,Divorced,0,Citizen,344300.0,631400.0,620,0.160080808832367,0,Premium,10400-016,2017-10-30
101692,66,Female,Burnaby,Veterinarian,Married,0,Citizen,254600.0,532100.0,634,0.244246461819889,0,Premium,00140-016,2018-10-30
101693,55,Male,New Westminster,Engineer,Married,2,Citizen,68600.0,141600.0,719,0.253111840073971,0,Basic,10040-016,2021-01-30
101694,24,Female,Surrey,Software Developer,Married,1,Citizen,152300.0,279300.0,674,0.202565152550972,0,Advance,10130-016,2019-05-30
101695,58,Female,Surrey,Engineer,Widowed,0,Citizen,63900.0,131000.0,624,0.93454027435517,0,Basic,10130-016,2017-10-30
101696,64,Male,Vancouver,Technician,Married,2,Work Permit,76600.0,147500.0,676,0.159712954290448,0,Basic,00090-016,2021-12-30
101697,61,Female,Vancouver,Veterinarian,Widowed,0,Citizen,119500.0,240900.0,645,0.154263930372825,0,Advance,10210-016,2016-04-30
101698,47,Female,Kamloops,Veterinarian,Divorced,0,Citizen,300600.0,576300.0,712,1.23629357665388,0,Premium,10460-016,2017-07-30
101699,44,Female,Burnaby,Software Developer,Married,3,Citizen,132200.0,241800.0,554,0.181808851942299,1,Basic,10300-016,2017-09-30
101700,65,Female,Vancouver,Manager,Married,0,Citizen,176700.0,340400.0,616,0.142346491664729,0,Advance,00020-016,2020-10-30
101701,60,Female,Vancouver,Technician,Married,3,Citizen,52000.0,92300.0,564,0.551048431798939,0,Basic,00280-016,2015-12-30
101702,36,Female,Vancouver,Engineer,Married,2,Permanent Resident,125400.0,221800.0,645,0.224974599742768,0,Advance,10080-016,2022-06-30
101703,70,Female,Vancouver,Software Developer,Married,0,Citizen,177800.0,354700.0,592,0.117617715615168,0,Advance,00280-016,2017-09-30
101704,25,Male,New Westminster,Technician,Married,0,Citizen,77300.0,155300.0,688,0.179521622918369,0,Basic,10040-016,2018-05-30
101705,50,Female,Abbotsford,Engineer,Divorced,0,Citizen,97000.0,177000.0,719,0.202747635516239,0,Basic,10670-016,2020-01-30
101706,43,Female,Vancouver,Software Developer,Married,1,Citizen,160200.0,297700.0,628,0.502722466689741,0,Advance,10150-016,2019-01-30
101707,46,Female,Langley,Doctor,Married,1,Citizen,177600.0,318300.0,551,0.379068262998712,0,Advance,10680-016,2019-06-30
101708,34,Female,Vancouver,Nurse,Married,0,Citizen,67900.0,138300.0,685,0.205697855024584,0,Basic,10030-016,2019-05-30
101709,39,Male,Burnaby,Manager,Single,0,Citizen,188200.0,188200.0,630,0.563812787432751,0,Advance,10300-016,2021-04-30
101710,54,Female,Surrey,Engineer,Single,0,Permanent Resident,105400.0,105400.0,668,0.390973647302068,0,Basic,10130-016,2023-05-30
101711,37,Female,Surrey,Doctor,Widowed,1,Citizen,381600.0,712700.0,686,0.537131637649455,0,Premium,10130-016,2016-04-30
101712,66,Male,Surrey,Engineer,Married,1,Citizen,96900.0,195900.0,571,0.29714336853217,0,Basic,10130-016,2021-05-30
101713,63,Male,Victoria,Nurse,Married,0,Citizen,60800.0,107700.0,747,0.266130836192602,0,Basic,10580-016,2015-06-30
101714,65,Male,Kamloops,Nurse,Widowed,0,Citizen,62300.0,106100.0,644,0.192210222709415,0,Basic,10460-016,2016-12-30
101715,23,Female,Surrey,Technician,Widowed,0,Citizen,51300.0,101500.0,751,0.32379766375252,0,Basic,10130-016,2020-09-30
101716,56,Female,Abbotsford,Manager,Married,0,Citizen,93500.0,176100.0,604,0.355285303864443,1,Basic,10670-016,2015-06-30
101717,63,Female,Victoria,Manager,Divorced,0,Citizen,173100.0,318800.0,629,0.170744016989794,0,Advance,10600-016,2016-10-30
101718,55,Female,Nanaimo,Engineer,Married,1,Citizen,120800.0,214400.0,597,0.224774253819732,1,Basic,10640-016,2018-03-30
101719,51,Male,Langford,Nurse,Married,1,Citizen,71200.0,128300.0,655,0.321090033323459,0,Basic,10610-016,2016-01-30
101720,34,Male,Surrey,Manager,Married,1,Citizen,134700.0,282000.0,593,0.281227726783655,0,Advance,10130-016,2018-03-30
101721,34,Male,Kamloops,Software Developer,Married,1,Work Permit,114900.0,236200.0,721,0.248949083546794,0,Advance,10460-016,2022-05-30
101722,39,Male,Surrey,Manager,Divorced,0,Citizen,115300.0,228100.0,626,0.271845781545683,0,Advance,10200-016,2016-07-30
101723,53,Male,West Vancouver,Engineer,Married,1,Citizen,63400.0,111000.0,694,0.515019750555865,0,Basic,00510-016,2018-05-30
101724,53,Female,Maple Ridge,Doctor,Married,1,Citizen,217700.0,449100.0,659,0.0468803178314654,0,Premium,10690-016,2016-06-30
101725,56,Female,Vancouver,Veterinarian,Married,1,Permanent Resident,257300.0,449200.0,735,0.109161857055417,0,Premium,00280-016,2021-07-30
101726,60,Female,Port Coquitlam,Veterinarian,Married,2,Permanent Resident,114100.0,230500.0,648,0.336101098289395,0,Advance,10710-016,2022-07-30
101727,67,Female,Maple Ridge,Doctor,Widowed,0,Citizen,347800.0,708400.0,731,0.102798980168888,0,Premium,10690-016,2020-05-30
101728,73,Female,Vancouver,Manager,Married,0,Citizen,150400.0,269300.0,622,0.316044261331627,0,Advance,10100-016,2018-07-30
101729,50,Male,Chilliwack,Technician,Single,0,Permanent Resident,63800.0,63800.0,639,0.473661317009932,1,Basic,10660-016,2020-06-30
101730,70,Female,Coquitlam,Nurse,Married,2,Citizen,57900.0,115800.0,646,0.300821630702309,0,Basic,10170-016,2018-10-30
101731,50,Male,Vancouver,Doctor,Single,0,Citizen,343700.0,343700.0,638,0.28068974105711,0,Premium,10220-016,2017-07-30
101732,74,Male,Coquitlam,Engineer,Widowed,0,Citizen,124200.0,211400.0,648,0.185791704707492,0,Advance,10170-016,2017-05-30
101733,65,Female,Victoria,Engineer,Single,0,Citizen,99400.0,99400.0,728,0.28429767085437,0,Basic,10580-016,2017-07-30
101734,37,Male,Vancouver,Nurse,Married,1,Permanent Resident,71500.0,127000.0,692,0.119487660258784,0,Basic,10760-016,2023-03-30
101735,65,Female,Surrey,Veterinarian,Married,0,Citizen,149800.0,296600.0,736,0.487700104658959,0,Advance,10130-016,2015-06-30
101736,68,Male,Surrey,Nurse,Divorced,0,Citizen,60600.0,107100.0,642,0.447034922701881,0,Basic,10130-016,2017-05-30
101737,31,Male,Coquitlam,Nurse,Married,1,Citizen,84300.0,165100.0,577,0.176478879046327,1,Basic,10170-016,2019-12-30
101738,51,Female,Vancouver,Doctor,Single,1,Citizen,328200.0,328200.0,730,0.0982073376240633,0,Premium,00050-016,2019-12-30
101739,46,Male,Nanaimo,Engineer,Single,0,Citizen,76000.0,76000.0,659,0.0777608011351286,0,Basic,10640-016,2016-07-30
101740,60,Female,Surrey,Nurse,Widowed,0,Citizen,59300.0,115200.0,629,0.26269938572875,0,Basic,10200-016,2021-05-30
101741,41,Male,Chilliwack,Doctor,Married,0,Citizen,369800.0,726300.0,600,0.224798391190438,0,Premium,10660-016,2019-07-30
101742,26,Female,Port Coquitlam,Nurse,Married,2,Citizen,60900.0,105200.0,575,0.121090157062892,0,Basic,10710-016,2017-11-30
101743,22,Female,New Westminster,Engineer,Single,0,Citizen,120400.0,120400.0,581,0.506912759892822,0,Advance,10040-016,2021-05-30
101744,51,Female,Vancouver,Engineer,Married,1,Permanent Resident,61000.0,125800.0,661,0.127826751992331,0,Basic,00280-016,2021-06-30
101745,70,Female,Surrey,Technician,Single,0,Citizen,58200.0,58200.0,561,0.311604065262602,0,Basic,10130-016,2018-08-30
101746,24,Female,Kelowna,Software Developer,Single,1,Citizen,120100.0,120100.0,636,0.284848247312747,1,Basic,10430-016,2020-04-30
101747,66,Male,Surrey,Engineer,Married,2,Permanent Resident,76000.0,145100.0,706,0.419278241788131,0,Basic,10130-016,2022-10-30
101748,35,Female,Burnaby,Software Developer,Married,1,Citizen,154300.0,270000.0,692,0.554492636776222,0,Advance,10730-016,2020-10-30
101749,51,Male,Nanaimo,Technician,Married,2,Citizen,76800.0,148200.0,674,0.450170398462411,0,Basic,10640-016,2017-06-30
101750,71,Male,Abbotsford,Manager,Married,0,Permanent Resident,159200.0,301800.0,633,0.406553114976738,0,Advance,10670-016,2021-07-30
101751,25,Male,Richmond,Technician,Married,2,Citizen,63300.0,107700.0,611,0.396094333082387,0,Basic,10290-016,2018-05-30
101752,39,Male,Surrey,Nurse,Single,0,Permanent Resident,56700.0,56700.0,633,0.489466999548626,0,Basic,10200-016,2022-06-30
101753,58,Female,Maple Ridge,Manager,Divorced,0,Citizen,172500.0,318500.0,616,0.457622592865118,1,Basic,10690-016,2018-03-30
101754,46,Male,North Vancouver,Manager,Married,4,Work Permit,158000.0,274600.0,723,0.314955482021779,0,Advance,00500-016,2023-03-30
