CustomerID,NumOpenAccounts,NumClosedAccounts,NumLatePayments,AvgAccountAgeMonths,CreditUtilization,LoanToValue,NumMortgages,TotalDebt,RecurringPayment,NumHardInquiries
101973,8,5,2,164,0.42,1.03,5,81567.22,1177.27,7
101974,10,10,1,13,0.52,0.7,1,7443.69,1567.17,1
101975,11,4,8,190,0.63,0.76,5,82925.76,2002.51,7
101976,4,5,1,93,0.23,0.83,3,184754.87,1877.87,9
101977,4,9,3,114,0.73,1.27,1,198503.05,524.12,10
101978,7,5,0,140,0.79,1.25,3,95332.58,2286.29,2
101979,11,6,1,221,0.77,0.87,2,13836.81,426.88,3
101980,10,10,0,14,0.65,0.92,5,35531.31,520.85,10
101981,10,5,4,89,0.78,1.18,5,162493.48,2004.72,5
101982,12,2,2,27,0.88,0.31,4,46693.23,810.28,8
101983,10,3,5,192,0.67,1.08,2,67751.34,1937.48,0
101984,14,8,0,37,0.25,0.58,5,63971.43,351.13,10
101985,9,10,1,59,0.97,0.5,2,177935.58,1334.27,8
101986,5,3,9,99,0.93,1.37,0,83891.07,756.69,4
101987,15,2,3,55,0.72,1.33,5,32655.04,1589.55,3
101988,7,5,2,125,0.83,1.13,1,100598.14,1544.9,0
101989,11,4,2,197,0.15,1.07,3,46652.35,1421.66,4
101990,4,0,2,48,0.77,1.05,1,54412.49,1750.63,2
101991,12,2,4,31,0.37,0.67,2,22901.09,2205.46,6
101992,11,7,2,166,0.77,0.34,2,78661.29,2076.49,2
101993,13,0,2,208,0.82,0.37,0,48569.98,2106.66,10
101994,9,8,0,225,0.38,0.89,5,22395.71,1255.67,1
101995,7,1,2,120,0.19,0.83,4,20311.73,2243.51,0
101996,10,6,3,140,0.95,1.08,2,77755.86,717.13,10
101997,6,0,1,127,0.52,0.55,2,40539.8,1652.07,10
101998,14,5,3,30,0.78,1.28,0,147102.91,1040.87,5
101999,4,9,4,86,0.36,0.63,0,169355.89,820.29,3
102000,6,1,0,171,0.65,1.36,2,171629.37,2434.38,1
102001,8,1,2,92,0.69,0.96,3,61000.47,1906.65,9
102002,3,4,2,51,0.91,0.99,5,189246.29,1324.16,10
102003,11,2,1,11,0.6,1.34,0,173469.72,2465.45,4
102004,6,9,2,52,0.58,0.82,0,112520.07,710.89,2
102005,8,5,1,76,0.71,0.51,0,103545.69,847.58,8
102006,1,5,1,221,0.63,0.3,1,143218.66,424.48,9
102007,8,1,1,19,0.86,0.9,5,77145.03,1379.3,3
102008,10,9,1,213,0.55,0.47,4,149353.44,1328.21,6
102009,8,2,4,89,0.66,0.96,2,138570.69,949.22,1
102010,13,9,1,10,0.66,0.41,3,58824.17,1236.35,4
102011,3,2,0,13,0.63,1.4,5,188728.69,942.24,8
102012,4,10,1,95,0.28,1.14,1,187171.31,367.87,6
102013,4,2,3,164,0.49,0.51,5,22312.57,978.7,3
102014,6,5,0,32,0.98,0.39,2,30474.5,707.8,5
102015,8,4,1,86,0.97,1.07,2,115262.9,743.49,1
102016,15,9,0,165,0.73,1.04,3,71487.42,2272.86,8
102017,10,5,2,50,0.71,0.62,5,39432.8,990.09,3
102018,11,2,0,119,0.47,1.15,5,120320.22,1327.24,2
102019,15,1,4,103,0.68,1.48,3,173575.82,2424.95,0
102020,3,6,1,64,0.13,0.6,4,10111.1,1313.39,9
102021,7,8,2,125,0.78,1.16,3,198296.88,136.69,4
102022,6,5,2,62,0.9,0.58,2,62285.43,1949.74,10
102023,15,7,0,129,0.65,1.29,1,153799.26,851.03,7
102024,14,9,3,110,0.34,0.58,0,63659.45,139.29,7
102025,1,10,1,77,0.95,1.08,4,100367.18,2419.41,7
102026,12,3,1,22,0.59,1.06,3,13394.98,977.14,1
102027,7,10,3,55,0.21,0.36,2,153740.45,1933.84,2
102028,7,9,3,81,0.47,0.44,4,31200.79,965.34,3
102029,1,10,1,197,0.43,0.68,5,14086.99,2436.82,4
102030,10,7,1,91,0.34,0.55,5,59606.66,999.0,5
102031,8,3,1,46,0.36,1.05,4,182665.0,2069.3,8
102032,10,3,5,45,0.15,1.29,3,113985.68,409.74,6
102033,7,10,1,183,0.74,1.09,1,14709.78,2200.43,9
102034,5,4,1,23,0.41,0.82,3,58192.69,1622.28,5
102035,10,5,4,26,0.46,0.69,1,178820.86,1531.63,6
102036,10,1,1,226,0.2,0.63,5,147949.25,2291.35,4
102037,6,0,1,232,0.66,1.31,3,151067.26,830.71,10
102038,1,9,1,40,0.59,1.24,4,3951.99,367.24,0
102039,14,4,2,187,0.91,0.47,0,19855.16,929.89,1
102040,2,0,2,219,0.46,0.74,4,76581.96,1433.05,3
102041,10,2,2,97,0.62,1.33,3,129535.1,1525.25,2
102042,1,0,2,141,0.96,1.46,4,19740.77,543.14,6
102043,12,3,3,174,0.76,1.33,4,19130.93,1809.94,4
102044,13,6,1,123,0.44,1.18,0,35676.04,1576.54,6
102045,1,9,3,232,0.84,0.44,1,117524.22,872.64,9
102046,7,7,1,211,0.22,1.35,2,150811.92,1403.2,10
102047,8,3,2,75,0.92,0.65,1,48801.44,1574.43,3
102048,8,10,1,86,0.93,1.03,3,185905.08,973.23,1
102049,4,10,1,216,0.22,0.61,3,190048.21,206.12,0
102050,6,10,1,74,0.17,1.28,4,73847.15,1293.06,2
102051,10,9,0,68,0.14,1.23,4,71509.36,878.32,4
102052,2,8,0,103,0.5,1.41,3,50903.19,1747.03,3
102053,11,3,3,179,0.86,0.67,4,137048.22,1465.1,6
102054,6,9,1,186,0.46,1.43,0,3041.5,2143.12,5
102055,8,2,1,167,0.91,1.26,0,110224.98,1980.34,6
102056,6,4,0,67,0.65,0.9,5,69980.83,1827.02,0
102057,10,4,2,148,0.6,0.79,0,117493.96,1453.1,7
102058,2,6,2,166,0.37,0.39,2,67069.96,434.64,2
102059,11,5,3,205,0.42,0.35,5,124042.01,2421.0,7
102060,13,5,2,199,0.67,1.29,4,44504.98,2006.18,3
102061,7,8,0,131,0.44,1.02,0,3679.0,2220.42,7
102062,10,10,6,92,0.26,0.33,1,172521.17,931.6,8
102063,5,8,1,147,0.48,1.3,3,53382.63,2495.36,7
102064,8,8,4,154,0.91,1.24,1,37493.52,2149.73,0
102065,10,8,3,21,0.75,1.49,3,4836.58,1570.26,1
102066,13,2,4,77,0.91,0.65,4,32045.9,547.17,10
102067,9,8,2,180,0.81,0.95,5,36898.37,1358.3,4
102068,6,3,0,108,0.36,1.5,4,63179.78,2383.32,5
102069,10,3,2,162,0.68,1.27,0,84711.82,1488.08,3
102070,8,3,2,117,0.66,1.22,2,72299.17,990.12,2
102071,7,7,0,69,0.59,0.31,5,172358.0,938.93,1
102072,1,8,5,21,0.17,1.33,3,131651.22,1013.44,8
102073,5,3,0,150,0.39,1.2,1,188258.97,1145.38,10
102074,8,7,1,196,0.22,1.4,0,15097.76,2051.36,6
102075,5,0,2,88,0.64,0.95,3,153538.8,419.29,5
102076,9,4,2,148,0.18,0.77,3,8074.02,1771.51,8
102077,5,10,3,167,0.67,1.28,4,98498.52,662.27,4
102078,7,4,0,204,0.72,1.0,1,9361.6,663.45,8
102079,6,8,2,131,0.96,0.46,0,199123.62,521.61,8
102080,15,8,3,11,0.67,0.4,5,102014.45,262.65,3
102081,5,0,4,174,0.76,0.97,0,147023.44,534.63,1
102082,14,6,2,233,0.38,0.74,3,146142.78,474.84,9
102083,8,5,1,135,0.93,0.98,0,171966.14,773.24,0
102084,8,7,5,24,0.52,1.33,3,74750.21,1282.71,6
102085,3,7,1,158,0.46,1.11,3,101183.84,1419.17,9
102086,5,1,3,187,0.78,0.6,1,6957.92,2490.46,7
102087,13,1,1,35,0.32,0.43,2,21976.41,363.87,6
102088,15,10,2,82,0.66,1.15,2,170421.39,551.04,2
102089,15,4,4,226,0.6,1.23,3,87930.86,1479.98,0
102090,15,1,3,174,0.94,0.95,4,181970.77,471.04,1
102091,12,4,1,124,0.25,1.35,2,166634.19,640.03,2
102092,1,9,4,202,0.19,0.84,5,27342.76,558.73,10
102093,3,1,3,36,0.6,1.29,1,150028.37,1432.8,4
102094,2,0,3,126,0.25,0.97,3,115790.92,2207.54,0
102095,5,1,1,45,0.64,0.64,4,59383.59,457.5,2
102096,6,9,9,73,0.97,0.52,1,164991.96,1622.95,4
102097,5,6,2,104,0.58,0.38,0,149116.85,335.14,8
102098,2,4,4,11,0.32,0.68,0,93293.26,2428.76,1
102099,7,2,1,232,0.49,1.01,2,198905.63,483.16,10
102100,8,10,2,127,0.7,0.64,3,81826.07,1328.36,1
102101,10,2,4,54,0.29,0.36,1,126811.42,1739.94,4
102102,1,0,0,217,0.84,0.34,5,3719.46,970.12,6
102103,11,9,2,224,0.12,0.86,0,145168.08,1290.83,6
102104,8,0,1,34,0.45,1.31,3,126999.62,356.23,4
102105,9,5,1,15,0.71,0.88,1,63938.32,2431.88,6
102106,4,5,3,195,0.42,1.25,2,92352.16,1209.65,0
102107,11,3,3,10,0.55,1.32,0,22896.26,938.52,9
102108,6,2,4,114,0.45,1.24,5,129639.26,387.73,8
102109,11,4,2,66,0.14,1.27,2,71370.48,1261.1,8
102110,6,10,4,168,0.69,0.73,4,47308.83,1764.4,8
102111,15,7,2,47,0.21,0.49,1,187865.68,2096.32,10
102112,9,4,1,161,0.56,0.59,3,178333.86,688.46,1
102113,8,5,3,76,0.55,0.37,5,88990.56,425.86,2
102114,14,9,4,189,0.83,0.66,0,126561.26,1041.11,9
102115,10,8,1,141,0.3,0.46,3,31306.06,1089.06,1
102116,11,1,3,212,0.23,0.6,3,45517.36,401.5,5
102117,2,5,1,53,0.58,0.31,4,91506.66,1811.31,2
102118,6,1,2,106,0.15,0.78,1,98118.92,2266.58,2
102119,12,0,1,114,0.68,0.82,4,154913.8,566.46,4
102120,10,6,1,191,0.11,0.85,5,69755.62,213.69,6
102121,12,7,2,207,0.19,0.31,1,114531.42,631.39,8
102122,11,8,4,46,0.7,0.96,0,176945.56,1522.77,1
102123,3,1,0,81,0.64,1.21,2,19262.42,1654.08,7
102124,2,7,3,233,0.19,1.21,2,67639.04,1929.11,2
102125,12,10,2,214,0.14,0.37,0,170295.28,1095.6,8
102126,5,4,3,63,0.3,0.52,1,192305.08,2173.24,0
102127,12,8,3,81,0.64,0.44,5,93588.1,2222.09,0
102128,9,9,2,165,0.26,1.27,2,67831.45,612.82,1
102129,2,7,0,178,0.23,1.2,4,90250.38,1131.4,6
102130,13,6,4,201,0.56,1.17,2,145130.12,376.78,4
102131,9,4,1,112,0.34,0.9,2,182721.21,768.29,2
102132,13,2,2,182,0.47,0.53,5,68879.1,1788.47,2
102133,6,0,4,130,0.85,1.1,5,193423.43,333.74,10
102134,8,4,2,203,0.72,0.56,5,51015.85,282.7,5
102135,1,7,0,136,0.56,1.4,5,18756.6,1830.8,3
102136,11,2,2,239,0.46,1.0,4,94350.6,174.0,0
102137,12,4,1,132,0.23,1.02,3,96895.54,995.34,0
102138,9,6,3,159,0.12,0.35,5,142903.58,699.89,3
102139,12,10,1,228,0.78,1.49,2,115125.83,580.11,7
102140,11,6,0,208,0.69,0.61,1,188766.21,2284.92,0
102141,4,0,1,150,0.19,0.71,2,86807.38,1691.87,3
102142,7,7,1,189,0.99,1.27,5,27899.2,1006.14,3
102143,13,9,0,210,0.21,0.41,4,184316.53,1317.24,6
102144,8,9,1,29,0.22,0.64,5,81544.52,1602.28,10
102145,13,4,3,50,0.82,1.01,3,194809.25,612.59,7
102146,10,6,3,12,0.85,1.21,4,80838.86,2148.35,8
102147,1,10,2,199,0.93,0.46,2,115336.9,1449.62,5
102148,6,8,4,97,0.52,0.76,4,57683.79,2352.58,3
102149,2,4,2,9,0.74,1.2,3,42136.65,2287.73,8
102150,9,0,2,204,0.63,1.06,2,95788.92,2388.1,0
102151,13,7,1,30,0.75,0.85,4,94389.14,228.62,5
102152,15,5,1,27,0.71,0.36,0,49086.69,849.65,6
102153,10,6,1,82,0.67,1.04,5,12253.02,2096.6,10
102154,8,7,2,175,0.57,0.82,3,16955.2,2127.59,7
102155,12,3,2,111,0.68,0.91,2,68874.42,2430.89,8
102156,5,9,1,192,0.97,0.56,5,38668.95,1875.13,7
102157,3,7,2,160,0.47,1.23,5,157519.36,388.62,6
102158,4,10,1,202,0.48,1.22,0,15297.1,1654.58,0
102159,2,8,1,152,0.73,1.48,0,111381.83,1982.32,9
102160,10,0,3,65,0.36,0.78,4,75662.61,1998.68,6
102161,5,6,0,228,0.18,0.77,1,2424.51,2157.58,7
102162,3,5,2,9,0.66,0.66,1,126367.68,169.77,6
102163,15,3,2,94,0.47,0.39,3,119576.48,605.29,3
102164,3,4,4,132,0.25,1.43,3,18925.25,103.25,9
102165,6,7,2,153,0.31,1.07,0,103069.22,1805.32,6
102166,1,1,1,138,0.49,0.34,4,122912.05,113.73,0
102167,7,2,2,21,0.75,1.2,5,187826.7,1452.29,5
102168,12,10,3,134,0.91,1.03,1,104936.97,1968.48,8
102169,4,1,2,236,0.87,1.32,0,65033.2,1864.69,6
102170,1,5,4,46,0.97,1.12,2,67848.57,1834.12,0
102171,2,7,2,7,0.82,0.52,1,106492.54,377.71,10
102172,1,3,1,104,0.49,0.53,4,110554.37,2290.78,0
102173,13,7,1,104,0.68,1.04,2,77360.72,1685.02,4
102174,9,4,0,209,0.36,0.85,3,3781.51,782.82,8
102175,2,10,3,171,0.93,0.45,0,53149.19,2227.71,4
102176,2,8,2,117,0.18,0.82,2,183359.21,129.41,5
102177,6,0,0,121,0.72,1.27,3,154730.11,1220.76,4
102178,4,8,1,82,0.31,1.08,2,39395.82,699.16,5
102179,7,2,0,102,0.85,1.13,1,11582.07,1865.51,0
102180,7,5,1,123,0.17,0.39,5,168432.83,640.24,8
102181,13,3,2,134,0.82,1.3,1,132948.19,778.9,2
102182,6,7,1,18,0.72,1.1,5,69306.55,1409.63,7
102183,14,7,2,51,0.32,0.33,4,167853.02,1838.43,3
102184,13,7,1,16,0.35,0.88,3,170042.01,2321.99,7
102185,4,6,1,218,0.1,1.47,5,131520.52,1781.38,3
102186,2,1,2,87,0.34,1.04,1,110113.41,1632.94,10
102187,8,10,6,201,0.29,0.63,3,142303.05,2300.85,5
102188,14,2,1,119,0.35,1.21,5,115907.67,904.79,7
102189,8,2,2,67,0.93,1.43,1,88710.37,636.76,7
102190,12,6,1,236,0.23,0.75,5,118683.53,1025.36,8
102191,12,6,5,128,0.44,0.88,2,117592.25,1146.95,8
102192,10,6,1,114,0.19,0.95,3,98565.08,2233.17,1
102193,7,10,1,188,0.87,0.81,1,189685.36,2411.54,3
102194,13,2,2,86,0.49,0.68,5,25922.97,625.92,10
102195,12,5,3,147,0.24,0.58,2,162852.18,2110.86,8
102196,15,10,1,121,0.45,1.18,3,148017.48,1995.87,5
102197,8,1,1,118,0.91,0.96,2,193819.85,167.61,7
102198,10,2,0,217,0.95,0.97,3,103246.7,2301.54,6
102199,5,5,2,94,0.46,0.35,0,193127.42,2260.12,10
102200,12,4,2,190,0.94,1.22,0,15133.37,1135.77,9
102201,14,3,1,21,0.62,0.67,1,105823.6,2187.51,0
102202,4,9,3,59,0.96,1.45,2,74349.44,949.23,1
102203,6,1,1,141,0.37,0.52,3,118387.18,1314.25,1
102204,2,1,1,225,0.86,1.19,1,131204.72,2128.3,6
102205,12,8,1,53,0.99,0.73,1,44140.53,406.94,6
102206,15,8,5,196,1.0,1.05,5,82954.63,393.59,7
102207,8,2,4,64,0.44,0.59,5,162590.03,1666.48,8
102208,8,9,3,160,0.79,0.39,2,25059.61,1153.65,6
102209,8,1,2,9,0.39,0.77,3,140156.02,1744.26,5
102210,11,5,5,239,0.66,0.84,5,48061.7,1405.04,4
102211,2,1,0,232,0.59,0.32,3,118892.07,1575.68,5
102212,11,9,3,146,0.44,0.91,0,120986.6,1021.91,8
102213,14,4,3,58,0.91,0.97,2,110698.77,2138.23,0
102214,12,4,0,102,0.69,0.66,0,127167.08,1826.87,10
102215,6,10,3,190,0.95,0.4,2,83287.13,1350.83,6
102216,6,5,2,183,0.24,0.45,5,199353.34,1280.67,6
102217,8,6,0,158,0.25,0.53,4,90330.27,1652.02,1
102218,8,10,1,110,0.2,0.85,1,177164.27,531.71,9
102219,1,7,3,27,0.51,0.34,3,89458.23,1792.63,5
102220,14,10,2,204,0.72,0.78,0,119865.29,492.75,9
102221,5,6,5,34,0.69,0.62,5,186827.59,1676.58,0
102222,1,1,5,191,0.93,1.33,0,148662.01,427.18,7
102223,2,2,3,146,0.3,1.33,5,92912.85,215.63,3
102224,14,3,1,115,0.55,1.1,4,124881.32,1396.92,6
102225,5,9,4,143,0.67,0.91,3,156686.79,1207.72,5
102226,3,8,3,12,0.58,0.52,5,187270.46,170.36,8
102227,4,9,1,71,0.39,0.86,2,57715.81,840.34,7
102228,11,3,1,94,0.87,1.37,2,186732.81,2225.17,3
102229,14,8,2,170,0.58,0.36,0,105954.77,1198.19,0
102230,7,0,1,143,0.69,1.42,3,149873.42,1932.49,0
102231,12,2,2,81,0.79,0.74,0,154738.94,793.88,9
102232,2,10,4,35,0.83,0.82,2,79993.79,2287.89,7
102233,2,10,2,163,0.29,0.37,4,155620.48,2494.45,0
102234,15,2,3,28,0.53,0.92,3,5278.89,2062.23,9
102235,6,5,1,129,0.48,1.37,1,194817.39,1396.07,8
102236,7,7,1,223,0.92,1.12,5,35833.04,1482.0,2
102237,14,5,2,9,0.26,1.5,0,57425.56,2073.77,9
102238,12,0,4,108,0.44,0.63,1,172238.11,2060.7,7
102239,8,0,1,83,0.89,0.68,5,87365.5,1983.28,6
102240,15,10,4,18,0.59,0.58,0,196763.82,2092.48,0
102241,8,7,1,44,0.13,0.99,0,74229.19,1451.24,8
102242,2,4,1,201,0.3,1.18,0,124368.04,1830.58,7
102243,7,7,1,169,0.52,1.44,3,183063.68,1799.8,2
102244,11,0,0,25,0.32,0.76,4,165825.89,510.16,1
102245,3,2,4,218,0.45,1.44,5,40347.75,573.99,8
102246,4,0,1,227,0.94,1.24,3,140167.12,129.93,9
102247,9,10,3,117,0.78,1.42,1,38539.54,569.29,8
102248,11,2,1,189,0.54,0.33,0,198743.78,249.9,6
102249,11,6,1,128,0.24,1.19,1,47065.58,1834.62,6
102250,11,0,1,179,0.27,0.89,3,42098.61,1728.37,7
102251,12,5,2,96,0.91,0.48,0,137759.83,507.51,8
102252,1,1,3,155,0.3,0.71,1,69348.06,1948.61,2
102253,4,9,1,12,0.83,0.53,3,165828.33,2435.47,6
102254,11,3,0,144,0.57,1.09,5,92798.94,2146.03,1
102255,9,5,2,29,0.44,1.34,4,128337.18,1780.68,9
102256,7,7,1,13,0.35,0.84,3,158456.36,987.76,4
102257,3,0,2,206,0.7,1.17,3,181979.7,342.58,3
102258,9,8,4,180,0.25,0.57,1,82259.32,283.04,10
102259,11,0,1,77,0.97,0.76,5,135171.2,2106.31,0
102260,7,6,1,145,0.47,0.88,0,119850.44,1730.84,2
102261,6,1,2,162,0.77,0.96,0,161075.35,1557.35,7
102262,13,8,1,60,0.52,0.43,3,138286.17,1130.22,7
102263,3,0,0,41,0.45,1.26,3,161251.54,1452.75,6
102264,6,7,0,197,0.61,1.31,0,31094.46,418.12,0
102265,13,7,2,98,0.55,1.4,3,50183.77,1882.69,7
102266,8,6,0,193,0.81,0.39,1,168007.06,340.67,9
102267,13,1,2,146,0.59,0.94,0,5687.2,342.18,5
102268,3,0,1,142,0.78,1.4,4,37339.55,2219.36,4
102269,13,5,2,31,0.7,0.58,0,35063.5,195.71,3
102270,8,2,2,65,0.68,0.63,0,91835.01,1078.76,1
102271,1,8,2,194,0.72,0.68,0,74547.11,1991.28,6
102272,11,10,2,42,0.5,0.44,2,26257.35,1614.68,1
102273,7,7,1,181,0.5,1.24,5,5280.25,1779.63,2
102274,9,5,0,11,0.45,0.67,3,41677.58,900.76,10
102275,3,6,2,227,0.2,1.36,3,43836.12,1363.35,10
102276,2,7,4,190,0.51,1.0,2,23493.76,550.16,1
102277,12,8,0,233,0.58,0.55,4,116833.96,379.57,8
102278,2,3,1,35,0.81,0.81,5,85623.45,1679.23,2
102279,5,9,0,161,0.36,0.64,0,83987.63,1462.31,7
102280,6,1,5,33,0.59,0.97,5,145142.94,554.29,8
102281,1,6,3,217,0.22,1.07,5,188563.71,160.89,3
102282,8,10,1,142,0.68,0.74,0,1760.74,382.63,10
102283,13,9,0,102,0.37,1.29,3,54721.03,1693.86,9
102284,15,7,4,108,0.18,1.27,4,88355.73,1193.19,7
102285,1,1,3,200,0.86,1.1,0,38996.43,2345.56,4
102286,1,9,3,177,0.33,1.13,4,44610.1,1542.77,5
102287,1,10,2,183,0.65,1.37,5,157176.81,1639.27,6
102288,10,0,2,132,0.13,1.05,4,15187.33,2244.01,8
102289,2,0,2,184,0.56,1.28,3,150980.21,258.14,1
102290,14,4,4,57,0.76,0.89,2,44310.25,487.03,7
102291,1,8,1,82,0.66,1.33,2,1495.05,1305.49,7
102292,4,4,4,63,0.49,0.69,0,165445.48,2311.23,6
102293,4,8,2,7,0.26,0.96,2,95881.48,1455.39,3
102294,4,4,4,14,0.87,0.81,0,17854.29,663.67,2
102295,4,8,3,125,0.36,1.16,4,162916.2,1528.31,3
102296,5,4,2,96,0.58,0.37,2,104252.54,136.08,6
102297,15,0,1,40,0.9,0.6,4,102711.38,162.61,3
102298,8,9,4,144,0.76,0.75,3,50436.75,1489.88,7
102299,2,8,2,41,0.15,0.57,2,16200.08,2049.33,8
102300,6,2,1,220,0.62,1.11,0,85640.47,1143.06,5
102301,2,1,1,88,0.89,0.75,5,140554.76,1814.03,0
102302,8,1,3,150,0.65,1.39,4,29321.97,1539.49,3
102303,2,10,1,39,0.63,0.44,0,184143.32,2048.4,3
102304,15,9,1,80,0.13,1.3,5,75351.05,2333.46,8
102305,6,4,3,30,0.71,1.02,4,190186.1,760.23,0
102306,10,10,2,184,0.48,0.81,0,145798.24,1975.37,8
102307,13,3,1,21,0.54,0.47,2,14992.99,218.4,3
102308,7,6,2,165,0.58,0.85,1,174556.25,942.25,10
102309,14,7,1,176,0.3,0.77,2,73494.95,781.52,0
102310,2,8,0,152,0.15,0.59,5,158858.6,1338.76,5
102311,3,4,0,223,0.29,0.69,1,117196.56,181.21,8
102312,2,7,2,130,0.58,0.8,1,44444.9,2221.12,6
102313,6,2,2,150,0.44,0.31,3,124284.62,2048.88,7
102314,4,2,3,174,0.81,0.88,4,92866.47,452.76,0
102315,4,6,2,143,0.48,0.48,0,178725.67,1606.92,8
102316,2,10,1,26,0.88,1.4,2,14152.61,1439.0,6
102317,9,0,0,37,0.55,1.28,5,133891.0,798.4,3
102318,12,6,1,83,0.95,0.55,5,73602.85,1042.92,8
102319,13,1,1,188,0.94,1.45,3,177748.93,1376.33,6
102320,13,9,1,14,0.53,0.33,2,98550.07,706.09,2
102321,12,5,2,77,0.39,1.2,2,61243.4,654.9,6
102322,6,4,0,34,0.94,0.65,2,15534.16,222.73,1
102323,5,3,2,182,0.48,1.22,0,152133.78,1822.12,7
102324,10,6,2,30,0.23,1.36,5,112046.12,208.36,1
102325,12,7,0,167,0.23,1.03,1,25256.2,2090.42,1
102326,4,7,3,171,0.56,1.11,5,44944.6,459.17,4
102327,2,9,3,126,0.65,1.08,5,69321.63,1480.0,3
102328,9,10,1,218,0.35,0.87,0,86779.4,2313.59,0
102329,8,1,1,131,0.92,0.83,5,131580.42,1287.89,5
102330,1,0,1,41,0.44,1.14,2,28592.88,2317.11,4
102331,13,0,2,167,0.58,0.76,1,198006.25,606.56,8
102332,14,4,0,171,0.64,0.84,5,112946.01,388.38,7
102333,2,5,1,130,0.33,0.37,4,141444.87,1447.05,6
102334,14,5,1,151,0.51,1.34,2,24712.37,696.17,10
102335,7,5,1,73,0.58,0.48,2,2686.01,2232.34,6
102336,6,7,0,193,0.69,0.44,1,178132.04,1894.65,2
102337,3,2,6,181,0.99,1.02,1,71386.53,2326.75,0
102338,2,3,0,115,0.35,0.54,5,128119.83,751.34,10
102339,7,4,2,216,0.79,0.81,4,165980.31,1839.71,7
102340,15,10,2,154,0.24,1.28,3,166788.62,1234.8,8
102341,14,3,2,70,0.79,1.09,1,64108.03,1762.03,6
102342,14,3,1,9,0.24,0.98,3,149698.38,1898.91,4
102343,13,4,0,130,0.74,0.86,1,83326.99,2259.51,9
102344,13,3,3,112,0.37,0.38,1,53437.08,1108.48,1
102345,12,4,4,205,0.52,0.58,4,148106.77,838.37,7
102346,9,6,5,61,0.18,1.04,4,25505.48,1043.21,7
102347,9,4,2,179,0.23,0.43,1,115388.36,1115.43,6
102348,2,6,1,180,0.73,0.6,0,63537.86,1799.42,4
102349,9,4,4,97,0.67,0.86,1,71979.17,319.12,1
102350,11,1,3,143,0.9,0.53,1,99681.5,986.73,8
102351,5,0,2,232,0.44,1.14,4,89919.33,2234.1,2
102352,8,1,3,212,0.71,1.18,3,184967.63,2399.22,6
102353,7,10,1,73,0.53,1.43,2,24916.88,598.58,8
102354,8,10,2,184,0.5,1.09,3,7806.65,1575.94,10
102355,14,1,0,169,0.34,1.06,4,146352.77,1994.84,7
102356,11,4,3,225,0.45,1.32,5,124429.04,595.44,6
102357,1,10,0,109,0.59,0.82,3,55000.26,1589.38,6
102358,3,0,3,12,0.26,0.37,0,175734.99,2102.43,6
102359,9,2,2,203,0.69,0.43,3,36261.85,1553.99,1
102360,1,0,1,26,0.79,1.33,0,139886.89,1151.53,5
102361,13,5,1,39,0.77,1.07,3,58232.1,708.97,6
102362,3,5,0,199,0.73,0.72,0,149522.87,1203.93,10
102363,2,7,1,190,0.51,1.4,1,112126.68,792.11,2
102364,6,0,2,23,0.38,0.93,2,95538.88,1139.75,2
102365,6,5,1,93,0.64,0.63,5,84299.64,2200.69,9
102366,3,8,3,186,0.15,1.4,4,108971.39,2474.05,3
102367,3,2,1,187,0.81,1.08,1,37981.98,1915.32,9
102368,7,9,1,154,0.78,0.86,1,49943.84,664.66,1
102369,2,0,2,147,0.66,1.46,1,93097.39,967.99,10
102370,9,9,1,213,0.89,1.32,0,21003.16,2071.78,7
102371,7,8,1,214,0.38,1.03,1,140510.73,832.25,5
102372,13,5,0,128,0.72,1.4,1,125825.2,2300.51,5
102373,8,6,1,63,0.27,1.44,0,172142.51,1004.92,7
102374,8,6,0,194,0.21,0.97,2,176029.66,2150.83,1
102375,7,7,1,84,0.32,1.32,3,49630.6,1114.54,1
102376,15,10,2,239,0.31,1.41,3,163175.67,1647.07,5
102377,15,7,5,17,0.17,0.77,2,62401.22,1800.99,8
102378,4,0,2,20,0.69,0.31,4,102671.39,640.14,3
102379,14,8,3,60,0.46,0.33,5,179521.65,1081.2,10
102380,3,1,3,158,0.91,1.27,0,45247.59,859.39,10
102381,1,0,0,25,0.6,0.72,4,99941.18,2412.61,7
102382,13,6,3,132,0.29,1.12,3,81834.37,161.8,8
102383,15,0,1,148,0.75,1.03,3,189698.53,1378.32,10
102384,2,3,4,186,0.77,1.03,1,128646.54,1841.2,8
102385,14,5,2,106,0.29,1.1,3,109446.77,1285.17,0
102386,3,10,3,189,0.44,1.11,3,100804.9,922.76,1
102387,4,6,4,153,0.16,1.14,4,124564.99,726.79,9
102388,5,5,0,158,0.17,1.0,1,111701.16,2281.43,1
102389,12,2,1,157,0.33,1.15,2,172155.48,2102.06,3
102390,9,9,3,115,0.27,0.66,5,152599.62,108.63,6
102391,1,1,2,62,0.46,0.62,0,119120.22,1992.24,3
102392,15,0,1,36,0.48,0.99,1,131718.26,1877.22,1
102393,8,5,3,132,0.46,0.61,3,169518.32,1906.11,3
102394,2,3,1,123,0.31,0.4,4,54164.5,698.1,8
102395,5,5,0,80,0.9,0.71,1,71522.91,1879.18,3
102396,6,1,1,157,0.54,1.14,3,171970.28,1482.93,7
102397,6,9,2,193,0.4,0.94,5,98619.63,2245.31,5
102398,14,3,2,223,0.64,1.22,2,16748.09,507.5,2
