ApplicationID,CustomerID,ApplicationDate,DecisionDate,LoanPurpose,LoanAmount,LoanTermMonths,InterestRate,Approved,Status,IsFraudApp,FraudReason,ApplicationLocation,ApplicationDeviceID
209492,106689,2025-04-01,2025-04-19,Debt consolidation,24000,60,11.44,0,NotApproved,0,,Vancouver,dvc_36638
209493,102276,2024-07-20,2024-08-06,Wedding,17000,24,13.44,0,NotApproved,0,,Kelowna,dvc_19819
209494,102984,2025-04-24,2025-05-16,Car Loan,3000,24,10.99,1,Active,0,,Surrey,dvc_95748
209495,106210,2024-02-14,2024-03-04,Emergency,9000,36,11.91,0,NotApproved,0,,Vancouver,dvc_94432
209496,100077,2024-05-23,2024-06-16,Wedding,16000,36,11.03,0,NotApproved,0,,Vancouver,dvc_82349
209497,107916,2025-01-27,2025-02-13,Debt consolidation,23000,24,14.12,1,Active,0,,Burnaby,dvc_53943
209498,106579,2025-02-20,2025-03-12,Wedding,29000,12,14.52,0,NotApproved,0,,Vancouver,dvc_16355
209499,102545,2024-04-15,2024-05-06,Wedding,23000,24,15.95,0,NotApproved,0,,Surrey,dvc_30883
209500,106456,2025-05-19,2025-06-04,Debt consolidation,7000,48,11.19,1,Pending,0,,Chilliwack,dvc_84381
209501,102271,2024-12-26,2025-01-12,Car Loan,2000,48,11.33,1,Active,0,,Richmond,dvc_44729
209502,104882,2023-07-12,2023-08-04,Debt consolidation,44000,12,11.2,1,Closed,0,,Langley,dvc_76217
209503,109992,2025-03-08,2025-03-28,Emergency,7000,24,11.21,0,NotApproved,0,,Kelowna,dvc_87890
209504,103263,2024-07-07,2024-07-25,Medical expenses,20000,36,7.96,1,Active,0,,Victoria,dvc_96138
209505,107758,2024-01-17,2024-02-10,Car Loan,26000,60,12.4,1,Active,0,,Richmond,dvc_89482
209506,100220,2024-08-10,2024-08-28,Debt consolidation,21000,12,15.82,0,NotApproved,0,,Burnaby,dvc_61502
209507,100342,2024-12-13,2024-12-31,Medical expenses,5000,36,11.48,1,Active,0,,Surrey,dvc_72816
209508,100167,2024-11-06,2024-11-22,Home renovation,32000,60,13.82,1,Active,0,,Kamloops,dvc_50614
209509,108359,2024-01-30,2024-02-15,Car Loan,19000,60,14.19,1,Active,0,,Vancouver,dvc_12880
209510,106155,2024-08-03,2024-08-21,Travel,17000,60,10.62,1,Active,0,,Vancouver,dvc_54493
209511,105213,2024-07-19,2024-08-05,Car Loan,20000,60,10.36,0,NotApproved,0,,Kelowna,dvc_55971
209512,102319,2023-06-13,2023-06-28,Medical expenses,28000,36,11.18,1,Active,0,,Surrey,dvc_35085
209513,109443,2023-11-07,2023-11-22,Wedding,15000,36,12.23,0,NotApproved,1,Identity,Langley,dvc_12777
209514,100336,2024-08-20,2024-09-12,Home renovation,25000,60,10.94,1,Default,0,,Surrey,dvc_97275
209515,102479,2024-11-12,2024-11-29,Wedding,6000,12,11.14,0,NotApproved,0,,Burnaby,dvc_31802
209516,101258,2024-02-11,2024-02-26,Car Loan,1000,60,10.94,0,NotApproved,0,,Vancouver,dvc_52286
209517,109611,2025-02-09,2025-03-01,Wedding,24000,36,10.46,0,NotApproved,0,,White Rock,dvc_58023
209518,105616,2025-05-10,2025-06-02,Car Loan,13000,48,11.84,1,Pending,0,,Vancouver,dvc_81682
209519,107210,2025-04-18,2025-05-04,Wedding,25000,12,10.72,0,NotApproved,0,,Coquitlam,dvc_86358
209520,103628,2025-02-06,2025-02-21,Car Loan,22000,12,10.55,1,Active,0,,Surrey,dvc_69056
209521,108559,2024-02-28,2024-03-24,Emergency,1000,12,10.22,0,NotApproved,1,Location,Langford,dvc_70625
209522,101265,2023-07-20,2023-08-14,Wedding,14000,12,15.26,0,NotApproved,0,,Vancouver,dvc_14695
209523,101832,2023-09-22,2023-10-14,Car Loan,24000,36,12.72,1,Active,0,,Vancouver,dvc_17883
209524,106032,2024-01-02,2024-01-23,Emergency,9000,60,10.52,0,NotApproved,0,,Maple Ridge,dvc_83877
209525,100509,2025-03-13,2025-04-06,Debt consolidation,10000,24,13.16,0,NotApproved,0,,Vancouver,dvc_88911
209526,100465,2023-06-23,2023-07-11,Wedding,21000,60,10.13,1,Active,0,,Kelowna,app_dvc_100465
209527,103050,2024-02-17,2024-03-11,Car Loan,3000,36,11.01,0,NotApproved,1,Document,Coquitlam,dvc_30041
209528,106649,2024-03-16,2024-04-01,Car Loan,25000,36,10.22,1,Active,0,,Surrey,dvc_37708
209529,104018,2024-09-27,2024-10-22,Debt consolidation,29000,60,8.75,0,NotApproved,0,,Vernon,dvc_85935
209530,107094,2024-07-17,2024-08-04,Car Loan,15000,48,10.45,0,NotApproved,0,,Langford,dvc_22190
209531,101915,2025-03-14,2025-04-04,Car Loan,24000,12,15.89,1,Default,1,Location,Kelowna,dvc_38772
209532,104129,2023-10-05,2023-10-20,Debt consolidation,39000,36,10.8,1,Default,0,,Coquitlam,dvc_28312
209533,103951,2024-08-15,2024-09-09,Debt consolidation,36000,36,15.9,0,NotApproved,0,,Surrey,dvc_77095
209534,109074,2024-09-11,2024-09-28,Car Loan,25000,12,11.9,0,NotApproved,0,,Surrey,dvc_63429
209535,101768,2024-03-27,2024-04-20,Car Loan,9000,24,10.84,1,Active,0,,Surrey,dvc_84082
209536,101009,2023-10-22,2023-11-07,Home renovation,22000,36,10.36,1,Active,0,,Vancouver,dvc_93833
209537,109905,2024-09-03,2024-09-27,Car Loan,28000,60,9.67,1,Active,0,,Vancouver,dvc_19736
209538,106182,2023-08-28,2023-09-18,Debt consolidation,13000,36,14.99,1,Active,0,,Victoria,dvc_69736
209539,108285,2025-03-31,2025-04-16,Debt consolidation,46000,36,7.41,1,Active,0,,Burnaby,dvc_66252
209540,105809,2025-01-26,2025-02-16,Emergency,4000,12,15.29,0,NotApproved,1,Document,Prince George,dvc_41653
209541,103592,2025-01-02,2025-01-18,Debt consolidation,32000,60,10.93,0,NotApproved,0,,Surrey,dvc_79293
209542,109712,2024-01-24,2024-02-16,Wedding,30000,12,13.88,1,Closed,0,,Surrey,dvc_69277
209543,108166,2024-11-27,2024-12-17,Emergency,6000,36,10.51,0,NotApproved,0,,Vancouver,dvc_31842
209544,104145,2025-03-26,2025-04-17,Emergency,9000,60,12.01,0,NotApproved,0,,Abbotsford,dvc_46013
209545,102818,2024-01-29,2024-02-19,Debt consolidation,23000,24,11.13,1,Active,0,,Abbotsford,dvc_32737
209546,107956,2024-12-01,2024-12-18,Car Loan,28000,12,12.09,0,NotApproved,0,,Coquitlam,dvc_33477
209547,107933,2023-06-23,2023-07-12,Car Loan,12000,12,11.02,1,Closed,0,,Vancouver,dvc_69410
209548,107867,2023-12-26,2024-01-17,Debt consolidation,23000,48,10.93,0,NotApproved,0,,Vancouver,dvc_25779
209549,109661,2024-04-15,2024-05-02,Wedding,11000,12,15.16,0,NotApproved,0,,Surrey,dvc_30504
209550,101751,2023-08-05,2023-08-27,Medical expenses,24000,36,13.56,1,Active,0,,Richmond,dvc_79045
209551,103213,2024-06-19,2024-07-09,Debt consolidation,46000,24,11.17,0,NotApproved,0,,Prince George,dvc_94499
209552,107963,2025-04-10,2025-05-05,Medical expenses,6000,12,11.15,0,NotApproved,0,,Prince George,app_dvc_107963
209553,107401,2023-11-30,2023-12-23,Debt consolidation,10000,36,11.73,1,Active,0,,Vancouver,dvc_54842
209554,102589,2024-03-13,2024-03-29,Debt consolidation,8000,24,10.92,1,Active,0,,Richmond,dvc_56231
209555,104896,2024-05-15,2024-06-08,Car Loan,1000,24,11.66,1,Active,0,,Langley,dvc_22520
209556,107046,2025-03-04,2025-03-19,Wedding,25000,48,7.97,1,Active,1,Document,Surrey,dvc_38674
209557,107898,2024-01-20,2024-02-12,Wedding,9000,12,11.21,1,Closed,0,,North Vancouver,dvc_39153
209558,102228,2023-11-13,2023-11-29,Debt consolidation,17000,48,10.3,1,Active,0,,Abbotsford,dvc_58235
209559,101201,2024-07-10,2024-07-30,Debt consolidation,1000,60,14.62,0,NotApproved,0,,Vancouver,dvc_55981
209560,108614,2024-01-19,2024-02-07,Medical expenses,17000,60,15.6,0,NotApproved,0,,Surrey,dvc_19702
209561,102987,2023-10-12,2023-11-04,Car Loan,1000,36,10.45,0,NotApproved,0,,Surrey,dvc_68290
209562,107907,2023-08-25,2023-09-14,Debt consolidation,40000,60,11.2,1,Active,0,,Kelowna,dvc_93597
209563,105413,2024-03-15,2024-03-30,Debt consolidation,24000,12,11.49,1,Closed,0,,West Vancouver,dvc_54135
209564,103052,2025-01-28,2025-02-22,Car Loan,29000,12,16.12,1,Active,0,,Vancouver,dvc_41053
209565,103444,2023-06-28,2023-07-13,Debt consolidation,41000,60,11.43,0,NotApproved,0,,Burnaby,dvc_97293
209566,101693,2025-01-23,2025-02-10,Debt consolidation,34000,60,11.36,0,NotApproved,0,,New Westminster,dvc_95942
209567,101669,2023-11-02,2023-11-18,Travel,15000,48,10.73,1,Active,0,,Richmond,dvc_56774
209568,104201,2025-05-08,2025-05-23,Home renovation,30000,36,11.17,1,Active,0,,Coquitlam,dvc_94274
209569,109074,2023-08-09,2023-09-01,Debt consolidation,11000,12,11.15,0,NotApproved,0,,Surrey,dvc_73083
209570,105565,2024-05-08,2024-05-25,Wedding,10000,60,15.09,0,NotApproved,0,,Langley,dvc_70550
209571,101854,2024-06-26,2024-07-18,Car Loan,27000,48,10.77,0,NotApproved,0,,Richmond,dvc_10363
209572,106031,2023-06-18,2023-07-10,Emergency,4000,24,14.15,0,NotApproved,0,,Vancouver,dvc_44608
209573,105623,2025-02-08,2025-02-26,Car Loan,24000,36,10.48,1,Active,0,,Richmond,dvc_69946
209574,105207,2024-06-07,2024-06-23,Wedding,8000,12,10.01,0,NotApproved,0,,Coquitlam,dvc_31804
209575,108220,2025-05-01,2025-05-22,Debt consolidation,20000,12,11.78,0,NotApproved,1,Document,North Vancouver,dvc_13832
209576,108550,2024-06-21,2024-07-10,Travel,9000,12,10.55,0,NotApproved,0,,Vancouver,dvc_89055
209577,101749,2023-09-26,2023-10-11,Car Loan,28000,24,10.1,1,Active,0,,Nanaimo,dvc_44544
209578,109178,2023-10-24,2023-11-17,Car Loan,9000,12,8.67,0,NotApproved,0,,Richmond,dvc_18398
209579,102442,2024-02-18,2024-03-11,Wedding,26000,24,10.46,0,NotApproved,0,,Burnaby,dvc_57933
209580,106544,2025-05-16,2025-06-05,Car Loan,15000,48,10.2,1,Pending,1,Document,Burnaby,dvc_55376
209581,108326,2024-06-08,2024-06-28,Debt consolidation,2000,60,14.58,0,NotApproved,0,,Surrey,dvc_60198
209582,102940,2024-12-18,2025-01-08,Car Loan,28000,48,10.33,1,Active,0,,Vancouver,dvc_37745
209583,102225,2025-04-07,2025-04-25,Debt consolidation,42000,12,10.97,0,NotApproved,0,,Kamloops,dvc_27190
209584,101138,2024-07-09,2024-07-28,Debt consolidation,19000,12,11.65,1,Active,0,,Burnaby,dvc_74103
209585,108783,2024-01-26,2024-02-10,Car Loan,22000,36,12.49,1,Active,0,,Richmond,dvc_20856
209586,108657,2025-01-21,2025-02-05,Car Loan,25000,36,10.32,1,Active,1,Document,Vancouver,dvc_18944
209587,108762,2024-02-08,2024-02-23,Car Loan,22000,36,11.7,0,NotApproved,0,,Abbotsford,dvc_37889
209588,103582,2023-09-18,2023-10-06,Car Loan,5000,36,15.23,0,NotApproved,0,,Coquitlam,dvc_30023
209589,106460,2025-01-16,2025-02-04,Emergency,4000,12,11.02,1,Active,0,,Nanaimo,dvc_68187
209590,101506,2025-04-06,2025-04-21,Debt consolidation,25000,24,11.68,0,NotApproved,0,,Vancouver,dvc_55602
209591,108311,2023-08-14,2023-09-07,Wedding,6000,24,8.14,1,Active,0,,Langford,dvc_14677
209592,109028,2025-02-26,2025-03-17,Medical expenses,10000,12,11.65,0,NotApproved,0,,Port Coquitlam,dvc_58900
209593,105451,2025-05-27,2025-06-19,Wedding,26000,24,13.45,1,Pending,0,,Coquitlam,dvc_64243
209594,101896,2024-07-03,2024-07-26,Car Loan,21000,60,11.34,1,Active,0,,New Westminster,dvc_47020
209595,100721,2024-11-05,2024-11-24,Medical expenses,15000,24,11.77,0,NotApproved,0,,Burnaby,dvc_32093
209596,100248,2023-09-10,2023-09-29,Home renovation,29000,12,15.55,0,NotApproved,0,,Surrey,dvc_54108
209597,104381,2023-11-05,2023-11-28,Emergency,7000,12,12.71,1,Closed,0,,Vancouver,dvc_22303
209598,101299,2024-12-12,2025-01-05,Wedding,14000,60,12.1,1,Active,0,,Abbotsford,dvc_24364
209599,103367,2023-06-27,2023-07-22,Car Loan,6000,48,15.93,1,Active,0,,Surrey,dvc_74255
209600,109907,2024-05-20,2024-06-08,Car Loan,28000,36,11.77,0,NotApproved,0,,Surrey,dvc_33764
209601,104028,2024-03-26,2024-04-20,Car Loan,21000,60,11.82,1,Active,0,,Vancouver,dvc_39021
209602,104634,2024-12-04,2024-12-26,Car Loan,2000,60,15.01,0,NotApproved,0,,Vancouver,dvc_43691
209603,108913,2025-03-31,2025-04-18,Debt consolidation,2000,12,11.14,0,NotApproved,0,,Surrey,dvc_35395
209604,103886,2024-07-08,2024-07-24,Travel,20000,36,14.24,1,Default,0,,Surrey,dvc_64829
209605,100620,2023-08-27,2023-09-20,Debt consolidation,16000,36,14.8,1,Active,0,,Coquitlam,dvc_94274
209606,103407,2023-06-02,2023-06-24,Car Loan,17000,48,11.54,1,Default,0,,Kamloops,dvc_83734
209607,104710,2024-01-26,2024-02-18,Wedding,3000,36,11.84,1,Active,0,,New Westminster,dvc_91814
209608,107107,2025-05-23,2025-06-15,Home renovation,38000,48,14.19,1,Pending,0,,North Vancouver,dvc_83228
209609,100208,2023-07-03,2023-07-25,Debt consolidation,17000,24,11.02,0,NotApproved,0,,Surrey,dvc_90688
209610,100931,2024-11-13,2024-12-06,Debt consolidation,50000,12,10.25,0,NotApproved,0,,Burnaby,dvc_40494
209611,101492,2025-03-18,2025-04-07,Car Loan,19000,36,10.66,0,NotApproved,0,,Vernon,dvc_49663
209612,107838,2024-09-02,2024-09-20,Debt consolidation,42000,60,11.65,0,NotApproved,0,,Abbotsford,dvc_23431
209613,101836,2025-04-06,2025-04-24,Wedding,3000,48,10.83,0,NotApproved,0,,Surrey,dvc_91416
209614,101443,2023-08-05,2023-08-29,Wedding,11000,60,10.53,1,Active,0,,Prince George,dvc_56035
209615,102502,2024-02-12,2024-03-03,Emergency,1000,12,15.5,1,Closed,0,,Kamloops,app_dvc_102502
209616,104081,2024-05-26,2024-06-16,Debt consolidation,32000,48,11.63,1,Active,0,,Surrey,dvc_18705
209617,105117,2025-04-19,2025-05-12,Wedding,17000,60,11.47,0,NotApproved,0,,Abbotsford,dvc_48933
209618,102728,2023-07-04,2023-07-21,Medical expenses,5000,60,11.26,1,Active,0,,Surrey,dvc_93316
209619,101180,2023-08-18,2023-09-05,Emergency,4000,24,11.46,1,Active,0,,Richmond,dvc_49857
209620,103249,2024-07-07,2024-07-29,Debt consolidation,26000,24,11.81,1,Active,0,,Vancouver,dvc_90080
209621,108063,2025-01-14,2025-01-30,Debt consolidation,39000,36,11.03,1,Active,1,Location,New Westminster,dvc_71724
209622,108874,2024-10-22,2024-11-07,Debt consolidation,30000,36,10.73,0,NotApproved,0,,Surrey,dvc_35057
209623,103934,2024-12-29,2025-01-23,Wedding,9000,48,11.39,1,Active,0,,Chilliwack,dvc_52906
209624,100977,2024-01-27,2024-02-18,Car Loan,15000,12,10.42,1,Closed,0,,Abbotsford,dvc_36143
209625,100952,2023-06-16,2023-07-06,Emergency,6000,36,10.29,1,Active,0,,Richmond,dvc_14347
209626,104023,2024-08-20,2024-09-11,Car Loan,25000,36,11.09,1,Active,0,,Vancouver,dvc_79296
209627,101027,2025-01-08,2025-01-29,Debt consolidation,6000,60,12.37,1,Active,0,,Burnaby,dvc_44121
209628,103512,2024-01-27,2024-02-14,Medical expenses,14000,36,10.95,0,NotApproved,0,,Abbotsford,dvc_13305
209629,107672,2024-10-07,2024-11-01,Car Loan,3000,48,14.97,1,Active,0,,Richmond,dvc_38992
209630,108565,2025-04-21,2025-05-15,Car Loan,10000,24,14.91,1,Active,0,,Vancouver,dvc_63166
209631,103350,2023-11-08,2023-11-28,Wedding,17000,24,11.22,1,Active,0,,Vancouver,dvc_58262
209632,106441,2024-02-03,2024-02-21,Debt consolidation,2000,24,11.97,0,NotApproved,0,,Vancouver,dvc_88926
209633,107263,2023-11-01,2023-11-26,Car Loan,22000,60,12.47,0,NotApproved,0,,Maple Ridge,dvc_86554
209634,103198,2023-10-26,2023-11-12,Car Loan,26000,12,10.87,1,Closed,1,Document,Coquitlam,dvc_65776
209635,102658,2024-01-07,2024-01-23,Travel,5000,48,10.13,1,Active,0,,North Vancouver,dvc_90700
209636,108598,2023-12-30,2024-01-15,Car Loan,10000,24,11.72,1,Active,0,,Kelowna,dvc_93542
209637,108866,2024-07-16,2024-08-05,Car Loan,18000,48,11.45,0,NotApproved,0,,Chilliwack,dvc_17997
209638,104418,2024-02-01,2024-02-26,Wedding,13000,36,11.96,0,NotApproved,0,,Vancouver,dvc_51086
209639,102900,2025-01-19,2025-02-04,Debt consolidation,6000,12,11.8,1,Active,0,,Surrey,dvc_23025
209640,108854,2024-05-06,2024-05-24,Home renovation,16000,36,10.69,1,Active,0,,Vancouver,dvc_98219
209641,104655,2024-11-01,2024-11-16,Debt consolidation,18000,48,16.3,1,Active,0,,Richmond,dvc_94728
209642,105078,2023-08-29,2023-09-15,Wedding,1000,60,16.45,0,NotApproved,0,,Vancouver,dvc_28168
209643,101759,2023-12-27,2024-01-18,Car Loan,1000,24,11.65,1,Active,0,,Vancouver,dvc_31648
209644,109706,2023-09-22,2023-10-11,Debt consolidation,20000,12,8.54,1,Closed,0,,Nanaimo,dvc_85023
209645,105224,2023-09-29,2023-10-20,Car Loan,19000,60,11.38,1,Active,0,,Abbotsford,dvc_92744
209646,100103,2023-12-28,2024-01-18,Debt consolidation,33000,12,11.66,0,NotApproved,0,,Kelowna,dvc_21610
209647,100212,2023-08-26,2023-09-14,Emergency,3000,24,11.4,0,NotApproved,0,,Burnaby,dvc_69858
209648,100464,2023-06-10,2023-07-04,Home renovation,14000,24,10.67,1,Active,0,,Abbotsford,dvc_83808
209649,100488,2024-09-24,2024-10-18,Car Loan,30000,48,15.21,0,NotApproved,1,Location,Langley,dvc_94763
209650,105674,2024-08-06,2024-08-29,Wedding,7000,24,10.93,1,Active,0,,Vancouver,dvc_52534
209651,103320,2024-07-02,2024-07-26,Travel,10000,36,11.75,0,NotApproved,0,,Victoria,dvc_90537
209652,109346,2023-08-17,2023-09-06,Car Loan,14000,24,10.63,0,NotApproved,0,,Burnaby,dvc_20937
209653,109813,2023-11-06,2023-11-30,Medical expenses,6000,48,8.97,1,Active,0,,Vancouver,dvc_77764
209654,100644,2024-07-24,2024-08-18,Car Loan,22000,36,11.56,0,NotApproved,0,,Richmond,dvc_53190
209655,107023,2024-02-26,2024-03-17,Home renovation,31000,24,11.2,1,Active,0,,Kamloops,dvc_90523
209656,109077,2024-07-29,2024-08-19,Car Loan,18000,48,11.77,1,Active,0,,Surrey,dvc_68470
209657,105142,2024-02-01,2024-02-18,Car Loan,12000,12,11.14,1,Closed,0,,Vancouver,dvc_98623
209658,103460,2023-12-26,2024-01-18,Debt consolidation,18000,24,11.68,0,NotApproved,0,,Vancouver,dvc_16374
209659,106099,2023-09-16,2023-10-08,Debt consolidation,1000,48,10.98,1,Active,0,,Vernon,dvc_72912
209660,105786,2024-11-27,2024-12-17,Car Loan,8000,36,11.57,1,Active,0,,Richmond,dvc_91752
209661,104366,2025-02-12,2025-02-28,Debt consolidation,30000,36,11.55,1,Active,0,,Richmond,dvc_73218
209662,104904,2024-01-05,2024-01-24,Debt consolidation,34000,48,11.65,1,Active,0,,Vancouver,dvc_56445
209663,104041,2024-08-17,2024-09-04,Car Loan,2000,12,10.14,1,Active,0,,Vancouver,dvc_48944
209664,107639,2023-12-06,2023-12-25,Car Loan,7000,60,15.0,0,NotApproved,0,,Richmond,dvc_41380
209665,103575,2023-10-10,2023-10-27,Debt consolidation,13000,48,14.94,0,NotApproved,0,,Surrey,dvc_43153
209666,108055,2023-07-24,2023-08-16,Debt consolidation,8000,48,11.17,1,Active,0,,Kelowna,dvc_61731
209667,105145,2024-01-26,2024-02-16,Car Loan,7000,24,15.51,1,Active,0,,Burnaby,app_dvc_105145
209668,101210,2024-09-17,2024-10-08,Car Loan,18000,60,11.83,0,NotApproved,0,,Surrey,dvc_60194
209669,107666,2025-04-22,2025-05-08,Car Loan,27000,36,10.06,1,Active,0,,Langley,dvc_49470
209670,107302,2024-02-17,2024-03-12,Debt consolidation,29000,48,10.69,0,NotApproved,0,,Abbotsford,dvc_41758
209671,109549,2024-07-22,2024-08-08,Home renovation,18000,48,12.19,1,Active,0,,Kelowna,dvc_74293
209672,105093,2024-05-08,2024-05-24,Medical expenses,6000,36,10.13,0,NotApproved,0,,Richmond,dvc_14994
209673,105937,2023-07-08,2023-07-23,Car Loan,19000,60,15.35,1,Active,1,Document,Surrey,dvc_80145
209674,108807,2023-09-08,2023-09-25,Car Loan,29000,48,11.69,0,NotApproved,0,,Vancouver,dvc_66035
209675,108449,2023-06-21,2023-07-15,Car Loan,2000,48,11.96,1,Active,0,,Vernon,dvc_40521
209676,100558,2024-05-29,2024-06-22,Car Loan,15000,12,11.81,1,Active,0,,Richmond,dvc_66578
209677,101968,2025-04-30,2025-05-20,Car Loan,16000,24,10.8,0,NotApproved,0,,Richmond,dvc_33574
209678,105849,2024-11-04,2024-11-26,Debt consolidation,30000,48,12.02,0,NotApproved,0,,Vancouver,app_dvc_105849
209679,101721,2023-07-08,2023-07-25,Debt consolidation,39000,48,11.58,0,NotApproved,0,,Kamloops,dvc_52972
209680,107433,2023-08-20,2023-09-06,Wedding,26000,24,15.3,1,Active,0,,Abbotsford,dvc_94906
209681,101967,2024-03-22,2024-04-15,Wedding,13000,48,10.52,1,Active,0,,Prince George,dvc_92929
209682,109150,2023-07-10,2023-07-28,Medical expenses,8000,36,11.56,0,NotApproved,0,,Vancouver,dvc_33209
209683,109161,2023-08-04,2023-08-24,Home renovation,10000,24,14.79,1,Active,1,Identity,Vancouver,dvc_27001
209684,100693,2024-04-25,2024-05-15,Car Loan,13000,12,12.28,0,NotApproved,0,,Vancouver,dvc_10937
209685,101475,2024-03-29,2024-04-16,Home renovation,23000,60,9.33,0,NotApproved,0,,Victoria,dvc_85916
209686,108490,2023-10-16,2023-11-03,Wedding,16000,12,10.11,1,Closed,0,,Burnaby,dvc_36731
209687,109962,2024-11-27,2024-12-18,Car Loan,23000,36,11.02,0,NotApproved,0,,Langley,dvc_71911
209688,105044,2024-09-04,2024-09-29,Car Loan,28000,60,11.13,1,Active,0,,Vancouver,dvc_12473
209689,109930,2025-04-21,2025-05-06,Car Loan,16000,60,11.76,1,Active,0,,Coquitlam,dvc_14023
209690,105457,2024-09-01,2024-09-26,Debt consolidation,37000,36,12.55,0,NotApproved,0,,Richmond,dvc_42146
209691,104613,2024-09-29,2024-10-24,Car Loan,10000,24,15.55,1,Active,0,,Kamloops,dvc_21352
209692,102800,2025-03-09,2025-03-29,Debt consolidation,2000,60,14.49,1,Active,0,,Burnaby,dvc_64745
209693,104662,2024-11-16,2024-12-04,Debt consolidation,39000,48,11.78,1,Active,0,,Surrey,dvc_36272
209694,105770,2024-11-23,2024-12-14,Debt consolidation,39000,48,14.57,1,Default,0,,West Vancouver,dvc_52884
209695,109551,2024-05-10,2024-06-04,Car Loan,18000,48,10.67,0,NotApproved,0,,Vancouver,dvc_18374
209696,109911,2024-09-19,2024-10-13,Debt consolidation,2000,12,14.2,0,NotApproved,0,,Kamloops,app_dvc_109911
209697,101749,2024-03-01,2024-03-24,Car Loan,20000,12,10.01,0,NotApproved,0,,Nanaimo,dvc_55415
209698,108419,2024-01-27,2024-02-16,Car Loan,5000,24,9.46,1,Active,0,,Port Coquitlam,dvc_72341
209699,103935,2024-02-12,2024-03-05,Debt consolidation,16000,48,16.03,0,NotApproved,1,Document,Surrey,dvc_80669
209700,104472,2025-02-22,2025-03-09,Debt consolidation,9000,12,10.74,0,NotApproved,0,,Kelowna,dvc_35037
209701,106421,2023-10-30,2023-11-18,Debt consolidation,36000,12,11.32,1,Closed,0,,Vancouver,dvc_36248
209702,100396,2024-12-03,2024-12-21,Car Loan,3000,24,11.54,0,NotApproved,1,Document,Prince George,dvc_16688
209703,101946,2025-01-08,2025-01-23,Wedding,18000,36,10.84,1,Active,0,,Vancouver,dvc_35985
209704,104913,2024-11-01,2024-11-26,Emergency,8000,48,10.51,0,NotApproved,0,,North Vancouver,app_dvc_104913
209705,100967,2025-02-16,2025-03-05,Wedding,10000,36,15.39,0,NotApproved,0,,Vancouver,dvc_26821
209706,102128,2024-07-17,2024-08-11,Emergency,4000,24,10.51,1,Active,0,,Surrey,dvc_70472
209707,107229,2023-07-30,2023-08-17,Wedding,15000,24,10.11,0,NotApproved,0,,Vancouver,dvc_86951
